trial_labels,CONcon_HR_1,conCON_FZ_2,CONincon_HR_3,conINCON_HZ_4,INCONcon_FR_5,inconCON_FZ_6,INCONincon_FR_7,inconINCON_HZ_8,RPE,ExactAge,AgeGroup,StudyID
127,0.507343539206282,0.491008342909747,0.503468881352048,0.49930515447329,0.503122698374805,0.49690548812015,0.501967644434237,0.497440952650756,0.497397298235722,11.665753424657536,Children,46
128,0.507343539206282,0.491008342909747,0.503468881352048,0.49930515447329,0.503122698374805,0.49690548812015,0.502164261953726,0.497440952650756,0.498032355565763,11.665753424657536,Children,46
129,0.507343539206282,0.491008342909747,0.503468881352048,0.49930515447329,0.503122698374805,0.496386005665197,0.502164261953726,0.497440952650756,-0.49690548812015,11.665753424657536,Children,46
130,0.507343539206282,0.491008342909747,0.503468881352048,0.49930515447329,0.503122698374805,0.496386005665197,0.502164261953726,0.497244568610423,-0.497440952650756,11.665753424657536,Children,46
131,0.507343539206282,0.490196400543725,0.503468881352048,0.49930515447329,0.503122698374805,0.496386005665197,0.502164261953726,0.497244568610423,-0.491008342909747,11.665753424657536,Children,46
132,0.507343539206282,0.490196400543725,0.503468881352048,0.498956762736909,0.503122698374805,0.496386005665197,0.502164261953726,0.497244568610423,-0.49930515447329,11.665753424657536,Children,46
133,0.508158206936859,0.490196400543725,0.503468881352048,0.498956762736909,0.503122698374805,0.496386005665197,0.502164261953726,0.497244568610423,0.492656460793718,11.665753424657536,Children,46
134,0.508158206936859,0.489385800823739,0.503468881352048,0.498956762736909,0.503122698374805,0.496386005665197,0.502164261953726,0.497244568610423,-0.490196400543725,11.665753424657536,Children,46
135,0.508158206936859,0.490230163871721,0.503468881352048,0.498956762736909,0.503122698374805,0.496386005665197,0.502164261953726,0.497244568610423,0.510614199176261,11.665753424657536,Children,46
136,0.508971527514676,0.490230163871721,0.503468881352048,0.498956762736909,0.503122698374805,0.496386005665197,0.502164261953726,0.497244568610423,0.491841793063141,11.665753424657536,Children,46
137,0.508971527514676,0.490230163871721,0.503468881352048,0.498956762736909,0.503122698374805,0.495867066295453,0.502164261953726,0.497244568610423,-0.496386005665197,11.665753424657536,Children,46
138,0.508971527514676,0.490230163871721,0.503468881352048,0.498956762736909,0.503122698374805,0.495867066295453,0.502360801850851,0.497244568610423,0.497835738046274,11.665753424657536,Children,46
139,0.508971527514676,0.490230163871721,0.503468881352048,0.498956762736909,0.503122698374805,0.495867066295453,0.502360801850851,0.497048262100279,-0.497244568610423,11.665753424657536,Children,46
140,0.508129880825255,0.490230163871721,0.503468881352048,0.498956762736909,0.503122698374805,0.495867066295453,0.502360801850851,0.497048262100279,-0.508971527514676,11.665753424657536,Children,46
141,0.507289625901604,0.490230163871721,0.503468881352048,0.498956762736909,0.503122698374805,0.495867066295453,0.502360801850851,0.497048262100279,-0.508129880825255,11.665753424657536,Children,46
142,0.507289625901604,0.490230163871721,0.503468881352048,0.498608614091954,0.503122698374805,0.495867066295453,0.502360801850851,0.497048262100279,-0.498956762736909,11.665753424657536,Children,46
143,0.507289625901604,0.490230163871721,0.503468881352048,0.498608614091954,0.503122698374805,0.495867066295453,0.502360801850851,0.497246821736061,0.502951737899721,11.665753424657536,Children,46
144,0.507289625901604,0.490230163871721,0.503815337496238,0.498608614091954,0.503122698374805,0.495867066295453,0.502360801850851,0.497246821736061,0.496531118647952,11.665753424657536,Children,46
145,0.508104382784426,0.490230163871721,0.503815337496238,0.498608614091954,0.503122698374805,0.495867066295453,0.502360801850851,0.497246821736061,0.492710374098396,11.665753424657536,Children,46
146,0.508104382784426,0.490230163871721,0.503815337496238,0.498260708368807,0.503122698374805,0.495867066295453,0.502360801850851,0.497246821736061,-0.498608614091954,11.665753424657536,Children,46
147,0.507264170024905,0.490230163871721,0.503815337496238,0.498260708368807,0.503122698374805,0.495867066295453,0.502360801850851,0.497246821736061,-0.508104382784426,11.665753424657536,Children,46
148,0.507264170024905,0.490230163871721,0.503815337496238,0.498260708368807,0.503122698374805,0.495867066295453,0.502557264156255,0.497246821736061,0.497639198149149,11.665753424657536,Children,46
149,0.507264170024905,0.490230163871721,0.504161551899568,0.498260708368807,0.503122698374805,0.495867066295453,0.502557264156255,0.497246821736061,0.496184662503762,11.665753424657536,Children,46
150,0.507264170024905,0.490230163871721,0.504507524730712,0.498260708368807,0.503122698374805,0.495867066295453,0.502557264156255,0.497246821736061,0.495838448100432,11.665753424657536,Children,46
151,0.507264170024905,0.490230163871721,0.504507524730712,0.498260708368807,0.503122698374805,0.49639410457594,0.502557264156255,0.497246821736061,0.504132933704547,11.665753424657536,Children,46
152,0.508078969002134,0.490230163871721,0.504507524730712,0.498260708368807,0.503122698374805,0.49639410457594,0.502557264156255,0.497246821736061,0.492735829975095,11.665753424657536,Children,46
153,0.508078969002134,0.490230163871721,0.504507524730712,0.498260708368807,0.503122698374805,0.496920591872093,0.502557264156255,0.497246821736061,0.50360589542406,11.665753424657536,Children,46
154,0.508078969002134,0.490230163871721,0.504507524730712,0.498260708368807,0.503642151362606,0.496920591872093,0.502557264156255,0.497246821736061,0.496877301625195,11.665753424657536,Children,46
155,0.508078969002134,0.490230163871721,0.504507524730712,0.498260708368807,0.503115626163221,0.496920591872093,0.502557264156255,0.497246821736061,-0.503642151362606,11.665753424657536,Children,46
