trial_labels,CONcon_HR_1,conCON_FZ_2,CONincon_HR_3,conINCON_HZ_4,INCONcon_FR_5,inconCON_FZ_6,INCONincon_FR_7,inconINCON_HZ_8,RPE,Weight,ExactAge,AgeGroup,StudyID
36,0.497816822954265,0.431597144759554,0.627447809270802,0.478150938771452,0.128495904409413,0.434661770470354,0.543491790696953,0.410942837933944,-0.502183177045735,0,11.665753424657536,Children,46
37,0.497816822954265,0.431597144759554,0.627447809270802,0.478150938771452,0.128495904409413,0.434661770470354,0.543491790696953,0.391276953751131,-0.410942837933944,0,11.665753424657536,Children,46
38,0.497816822954265,0.410942837933944,0.627447809270802,0.478150938771452,0.128495904409413,0.434661770470354,0.543491790696953,0.391276953751131,-0.431597144759554,0,11.665753424657536,Children,46
39,0.497816822954265,0.410942837933944,0.645276488976643,0.478150938771452,0.128495904409413,0.434661770470354,0.543491790696953,0.391276953751131,0.372552190729198,0,11.665753424657536,Children,46
40,0.521849061228548,0.410942837933944,0.645276488976643,0.478150938771452,0.128495904409413,0.434661770470354,0.543491790696953,0.391276953751131,0.502183177045735,0,11.665753424657536,Children,46
41,0.521849061228548,0.410942837933944,0.645276488976643,0.478150938771452,0.128495904409413,0.434661770470354,0.565338229529646,0.391276953751131,0.456508209303047,0,11.665753424657536,Children,46
42,0.521849061228548,0.410942837933944,0.645276488976643,0.478150938771452,0.128495904409413,0.413860804380417,0.565338229529646,0.391276953751131,-0.434661770470354,0,11.665753424657536,Children,46
43,0.521849061228548,0.410942837933944,0.645276488976643,0.455268775814047,0.128495904409413,0.413860804380417,0.565338229529646,0.391276953751131,-0.478150938771452,0,11.665753424657536,Children,46
44,0.521849061228548,0.410942837933944,0.645276488976643,0.481337173111009,0.128495904409413,0.413860804380417,0.565338229529646,0.391276953751131,0.544731224185953,0,11.665753424657536,Children,46
45,0.521849061228548,0.391276953751131,0.645276488976643,0.481337173111009,0.128495904409413,0.413860804380417,0.565338229529646,0.391276953751131,-0.410942837933944,0,11.665753424657536,Children,46
46,0.544731224185953,0.391276953751131,0.645276488976643,0.481337173111009,0.128495904409413,0.413860804380417,0.565338229529646,0.391276953751131,0.478150938771452,0,11.665753424657536,Children,46
47,0.544731224185953,0.391276953751131,0.645276488976643,0.481337173111009,0.128495904409413,0.413860804380417,0.586139195619583,0.391276953751131,0.434661770470354,0,11.665753424657536,Children,46
48,0.544731224185953,0.391276953751131,0.645276488976643,0.481337173111009,0.128495904409413,0.394055279388983,0.586139195619583,0.391276953751131,-0.413860804380417,0,11.665753424657536,Children,46
49,0.566518349281559,0.391276953751131,0.645276488976643,0.481337173111009,0.128495904409413,0.394055279388983,0.586139195619583,0.391276953751131,0.455268775814047,0,11.665753424657536,Children,46
50,0.566518349281559,0.391276953751131,0.645276488976643,0.506158053637388,0.128495904409413,0.394055279388983,0.586139195619583,0.391276953751131,0.518662826888991,0,11.665753424657536,Children,46
51,0.566518349281559,0.391276953751131,0.645276488976643,0.506158053637388,0.122346665778595,0.394055279388983,0.586139195619583,0.391276953751131,-0.128495904409413,0,11.665753424657536,Children,46
52,0.566518349281559,0.391276953751131,0.645276488976643,0.506158053637388,0.122346665778595,0.375197558142274,0.586139195619583,0.391276953751131,-0.394055279388983,0,11.665753424657536,Children,46
53,0.587262840124282,0.391276953751131,0.645276488976643,0.506158053637388,0.122346665778595,0.375197558142274,0.586139195619583,0.391276953751131,0.433481650718441,0,11.665753424657536,Children,46
54,0.587262840124282,0.372552190729198,0.645276488976643,0.506158053637388,0.122346665778595,0.375197558142274,0.586139195619583,0.391276953751131,-0.391276953751131,0,11.665753424657536,Children,46
55,0.587262840124282,0.372552190729198,0.645276488976643,0.506158053637388,0.122346665778595,0.375197558142274,0.586139195619583,0.372552190729198,-0.391276953751131,0,11.665753424657536,Children,46
56,0.60701459252096,0.372552190729198,0.645276488976643,0.506158053637388,0.122346665778595,0.375197558142274,0.586139195619583,0.372552190729198,0.412737159875718,0,11.665753424657536,Children,46
57,0.60701459252096,0.372552190729198,0.645276488976643,0.506158053637388,0.122346665778595,0.375197558142274,0.586139195619583,0.354723511023357,-0.372552190729198,0,11.665753424657536,Children,46
58,0.60701459252096,0.372552190729198,0.645276488976643,0.506158053637388,0.122346665778595,0.35724228299696,0.586139195619583,0.354723511023357,-0.375197558142274,0,11.665753424657536,Children,46
59,0.60701459252096,0.372552190729198,0.645276488976643,0.506158053637388,0.122346665778595,0.35724228299696,0.558089198218449,0.354723511023357,-0.586139195619583,0,11.665753424657536,Children,46
60,0.60701459252096,0.372552190729198,0.645276488976643,0.506158053637388,0.122346665778595,0.35724228299696,0.558089198218449,0.385603554490976,0.645276488976643,0,11.665753424657536,Children,46
61,0.60701459252096,0.372552190729198,0.645276488976643,0.506158053637388,0.122346665778595,0.388001789315995,0.558089198218449,0.385603554490976,0.64275771700304,0,11.665753424657536,Children,46
62,0.60701459252096,0.372552190729198,0.645276488976643,0.506158053637388,0.122346665778595,0.388001789315995,0.579237070488623,0.385603554490976,0.441910801781551,0,11.665753424657536,Children,46
63,0.60701459252096,0.354723511023357,0.645276488976643,0.506158053637388,0.122346665778595,0.388001789315995,0.579237070488623,0.385603554490976,-0.372552190729198,0,11.665753424657536,Children,46
64,0.60701459252096,0.354723511023357,0.645276488976643,0.506158053637388,0.122346665778595,0.388001789315995,0.579237070488623,0.36715029495438,-0.385603554490976,0,11.665753424657536,Children,46
65,0.60701459252096,0.337748032098408,0.645276488976643,0.506158053637388,0.122346665778595,0.388001789315995,0.579237070488623,0.36715029495438,-0.354723511023357,0,11.665753424657536,Children,46
66,0.60701459252096,0.337748032098408,0.645276488976643,0.481935595567365,0.122346665778595,0.388001789315995,0.579237070488623,0.36715029495438,-0.506158053637388,0,11.665753424657536,Children,46
67,0.625821114488525,0.337748032098408,0.645276488976643,0.481935595567365,0.122346665778595,0.388001789315995,0.579237070488623,0.36715029495438,0.39298540747904,0,11.665753424657536,Children,46
